Date,Time,Location,Vehicle_Type,Avg_Speed_kmph,Congestion_Level_pct,Weather
2023-09-30,19:15,Riverside,Auto-Rickshaw,8.8,76.1,Clear
2023-10-20,22:45,Harbor Blvd,Motorbike,49.0,6.9,Cloudy
2023-12-23,11:00,Industrial Zone,Car,38.6,15.8,Clear
2023-03-01,19:45,Industrial Zone,Car,26.5,49.8,Clear
2023-06-25,05:00,North Junction,Car,32.1,33.7,Cloudy
2023-09-26,19:15,Riverside,Car,17.2,80.2,Stormy
2023-11-21,06:00,Station Road,Truck,30.7,2.5,Clear
2023-07-06,21:15,North Junction,Car,33.1,25.2,Rain
2023-11-09,23:45,Old Town,Motorbike,41.8,10.8,Clear
2023-08-29,10:15,South Park,Car,34.5,37.7,Clear
2023-04-13,22:00,University Rd,Bus,27.1,10.0,Clear
2023-07-30,10:00,Riverside,Motorbike,35.8,41.3,Clear
2023-01-16,01:45,Industrial Zone,Truck,36.9,5.0,Clear
2023-07-21,21:30,North Junction,Car,32.9,35.9,Cloudy
2023-12-21,02:15,University Rd,Car,35.6,29.6,Clear
2023-01-06,06:15,Central Ave,Car,45.8,10.1,Cloudy
2023-05-21,19:00,North Junction,Truck,3.0,100.0,Fog
2023-07-21,04:00,Station Road,Auto-Rickshaw,15.5,36.0,Cloudy
2023-12-21,23:00,South Park,Car,33.4,29.4,Clear
2023-12-11,07:30,Old Town,Car,18.3,63.5,Clear
2023-03-28,05:15,Station Road,Car,32.4,34.1,Clear
2023-07-11,19:00,Central Ave,Car,19.8,66.1,Clear
2023-12-05,14:15,University Rd,Motorbike,32.6,36.1,Clear
2023-10-28,23:45,University Rd,Motorbike,41.6,25.0,Clear
2023-10-06,01:15,Industrial Zone,Car,38.7,28.9,Clear
2023-10-02,04:30,South Park,Car,28.8,46.5,Cloudy
2023-09-27,23:15,Old Town,Car,31.4,35.8,Rain
2023-04-24,13:45,University Rd,Bus,19.5,40.4,Clear
2023-10-24,01:15,South Park,Car,28.6,31.1,Clear
2023-10-04,23:00,South Park,Motorbike,34.3,33.2,Clear
2023-03-12,12:15,Harbor Blvd,Auto-Rickshaw,11.4,43.2,Clear
2023-12-22,05:45,Harbor Blvd,Car,28.0,55.3,Stormy
2023-06-03,08:15,Old Town,Bicycle,16.4,58.2,Clear
2023-07-02,00:00,Industrial Zone,Car,41.4,27.1,Clear
2023-07-29,11:45,Station Road,Auto-Rickshaw,12.9,31.5,Clear
2023-07-29,16:00,Central Ave,Car,24.1,37.3,Clear
2023-03-30,10:30,Industrial Zone,Motorbike,34.1,35.4,Clear
2023-06-19,23:30,Industrial Zone,Car,31.9,45.5,Clear
2023-09-25,18:45,South Park,Motorbike,19.8,77.0,Rain
2023-01-10,03:45,Industrial Zone,Car,33.3,29.3,Clear
2023-07-19,10:30,Riverside,Car,34.7,19.8,Clear
2023-07-29,21:45,Market Street,Motorbike,43.3,14.4,Rain
2023-12-25,01:00,South Park,Car,41.8,15.8,Clear
2023-07-09,19:30,Central Ave,Car,24.6,65.4,Fog
2023-10-17,11:00,Central Ave,Car,16.5,70.5,Clear
2023-07-28,11:00,Industrial Zone,Auto-Rickshaw,16.6,43.0,Cloudy
2023-10-18,03:15,Central Ave,Motorbike,46.0,15.3,Clear
2023-03-04,19:45,Old Town,Bus,20.3,44.3,Rain
2023-10-30,12:00,Central Ave,Car,18.1,59.5,Rain
2023-03-10,22:45,North Junction,Car,33.5,30.4,Rain
2023-05-14,03:30,Central Ave,Bicycle,13.5,24.5,Clear
2023-10-01,03:15,University Rd,Bus,27.8,15.1,Clear
2023-11-08,00:00,North Junction,Motorbike,44.3,16.8,Clear
2023-04-22,09:00,University Rd,Truck,10.9,84.4,Cloudy
2023-07-19,14:30,Riverside,Car,26.5,55.5,Cloudy
2023-03-31,01:45,Market Street,Motorbike,39.0,22.7,Rain
2023-01-26,17:45,Central Ave,Motorbike,13.3,78.6,Clear
2023-07-25,15:45,Market Street,Car,26.1,46.6,Clear
2023-05-03,20:15,Central Ave,Car,29.3,33.1,Clear
2023-03-22,17:45,Riverside,Car,11.4,88.2,Cloudy
2023-05-18,05:00,Old Town,Auto-Rickshaw,17.6,19.5,Clear
2023-09-03,01:00,North Junction,Car,35.7,31.4,Clear
2023-08-06,09:00,Riverside,Car,15.0,77.6,Clear
2023-01-20,16:15,Station Road,Car,34.4,36.6,Cloudy
2023-04-18,10:45,Central Ave,Car,23.9,53.1,Rain
2023-04-26,22:00,Market Street,Truck,31.1,10.3,Cloudy
2023-12-04,06:15,North Junction,Car,30.7,25.2,Cloudy
2023-07-22,18:00,South Park,Car,20.1,57.3,Clear
2023-12-09,01:00,Industrial Zone,Car,32.5,33.0,Cloudy
2023-05-24,04:00,University Rd,Car,28.9,42.0,Clear
2023-10-24,17:45,Harbor Blvd,Motorbike,10.2,87.0,Fog
2023-07-17,20:45,Industrial Zone,Car,37.7,29.9,Clear
2023-06-28,11:30,Industrial Zone,Truck,20.4,48.5,Fog
2023-01-18,04:30,Central Ave,Bicycle,9.9,39.2,Cloudy
2023-10-26,09:30,Riverside,Truck,20.7,48.4,Rain
2023-10-01,11:00,Old Town,Car,32.7,33.7,Cloudy
2023-10-22,01:30,South Park,Car,41.3,11.4,Clear
2023-12-17,03:15,Industrial Zone,Bus,20.7,19.7,Cloudy
2023-03-22,23:45,University Rd,Motorbike,52.0,8.9,Clear
2023-05-20,10:00,Old Town,Car,31.6,32.7,Clear
2023-05-21,18:45,Riverside,Motorbike,20.9,68.4,Clear
2023-09-20,17:45,Industrial Zone,Car,26.4,44.4,Cloudy
2023-08-03,15:00,Old Town,Car,20.6,65.6,Clear
2023-01-21,16:00,Market Street,Car,23.9,48.2,Fog
2023-08-22,13:30,University Rd,Car,27.1,45.0,Cloudy
2023-10-31,17:15,Central Ave,Bus,4.5,92.0,Cloudy
2023-06-17,04:30,Harbor Blvd,Car,44.0,4.5,Clear
2023-04-04,14:30,Industrial Zone,Car,19.8,63.8,Stormy
2023-07-07,18:30,Market Street,Car,20.3,57.3,Clear
2023-07-28,23:00,Harbor Blvd,Truck,30.8,10.8,Clear
2023-02-24,15:00,Riverside,Car,30.3,45.0,Rain
2023-08-03,13:15,Central Ave,Motorbike,31.1,50.6,Clear
2023-01-13,19:30,Old Town,Car,24.4,58.6,Clear
2023-05-03,10:00,Old Town,Car,28.8,41.0,Cloudy
2023-02-20,07:45,Old Town,Motorbike,20.2,75.4,Clear
2023-11-29,17:45,Market Street,Motorbike,30.2,54.0,Clear
2023-11-08,02:30,Market Street,Bus,24.7,2.9,Cloudy
2023-07-01,12:45,Station Road,Motorbike,27.4,52.1,Clear
2023-10-13,11:00,South Park,Car,28.6,49.4,Clear
2023-07-20,06:15,North Junction,Car,35.7,26.3,Cloudy
2023-09-23,23:30,South Park,Car,37.3,26.3,Clear
2023-09-26,00:45,Station Road,Motorbike,37.7,20.7,Clear
2023-03-28,00:00,Central Ave,Car,37.6,16.4,Clear
2023-03-16,00:15,North Junction,Car,31.4,40.5,Cloudy
2023-09-10,20:00,Riverside,Auto-Rickshaw,29.2,8.5,Clear
2023-04-11,19:30,University Rd,Truck,12.2,75.3,Clear
2023-04-03,23:15,Central Ave,Motorbike,36.0,42.3,Clear
2023-10-22,07:15,North Junction,Car,12.4,88.7,Cloudy
2023-09-25,15:45,Old Town,Motorbike,42.1,26.4,Cloudy
2023-09-21,21:45,Market Street,Car,28.6,40.6,Clear
2023-09-04,21:15,Station Road,Car,34.6,33.3,Cloudy
2023-04-30,17:15,Central Ave,Car,28.8,63.0,Stormy
2023-09-11,21:30,Market Street,Bus,21.1,28.6,Cloudy
2023-12-12,01:00,Industrial Zone,Car,41.5,12.8,Clear
2023-08-30,02:00,North Junction,Car,37.1,16.0,Clear
2023-10-01,23:45,Market Street,Car,28.8,33.6,Cloudy
2023-07-14,19:15,North Junction,Car,25.1,60.8,Clear
2023-03-17,09:15,Industrial Zone,Car,30.0,36.7,Clear
2023-05-06,09:15,Old Town,Car,22.0,69.1,Cloudy
2023-08-02,15:15,South Park,Car,30.5,33.9,Clear
2023-07-16,22:30,Old Town,Car,40.1,19.5,Cloudy
2023-12-24,00:45,Harbor Blvd,Truck,24.7,11.6,Clear
2023-08-14,05:30,University Rd,Car,36.0,28.0,Clear
2023-05-25,12:45,Harbor Blvd,Motorbike,38.2,27.3,Clear
2023-07-04,02:00,Industrial Zone,Truck,24.5,27.2,Clear
2023-01-13,22:15,Industrial Zone,Motorbike,35.2,36.0,Clear
2023-02-26,03:45,Harbor Blvd,Bus,21.6,32.0,Clear
2023-11-25,04:00,South Park,Car,36.8,30.8,Clear
2023-01-12,04:00,University Rd,Bicycle,18.6,17.7,Clear
2023-12-25,06:00,South Park,Car,37.8,20.6,Clear
2023-10-22,22:00,Central Ave,Motorbike,49.4,16.7,Cloudy
2023-04-20,19:30,University Rd,Car,32.5,27.9,Clear
2023-07-10,12:45,Riverside,Car,29.6,41.7,Clear
2023-05-01,21:45,Industrial Zone,Car,26.6,44.3,Cloudy
2023-04-23,05:00,Riverside,Bus,23.9,23.2,Clear
2023-04-28,00:00,Harbor Blvd,Bus,17.1,34.3,Clear
2023-10-31,22:30,Market Street,Car,37.4,22.6,Clear
2023-10-07,05:30,Old Town,Bus,26.5,22.0,Fog
2023-02-09,15:15,Station Road,Car,27.1,49.4,Clear
2023-04-04,14:30,Station Road,Car,20.9,53.2,Fog
2023-10-19,18:15,Harbor Blvd,Auto-Rickshaw,7.6,85.0,Stormy
2023-12-30,09:00,University Rd,Car,32.5,45.6,Fog
2023-03-19,13:45,Station Road,Car,33.9,38.0,Clear
2023-11-28,02:00,University Rd,Motorbike,48.9,5.1,Clear
2023-11-29,22:30,Riverside,Car,34.1,26.6,Clear
2023-05-24,01:45,Harbor Blvd,Car,40.8,21.6,Clear
2023-12-18,11:00,Station Road,Truck,19.3,40.9,Fog
2023-07-28,01:00,Old Town,Car,30.8,39.6,Clear
2023-08-25,23:00,Riverside,Motorbike,39.4,32.3,Rain
2023-02-14,09:45,Central Ave,Car,44.5,0.4,Clear
2023-01-29,17:15,Market Street,Motorbike,24.0,71.6,Cloudy
2023-08-29,01:15,Industrial Zone,Car,36.9,26.5,Clear
2023-06-15,01:15,Industrial Zone,Motorbike,37.9,22.4,Clear
2023-01-26,20:45,Industrial Zone,Car,34.6,26.3,Clear
2023-10-10,03:30,Central Ave,Car,40.6,22.0,Rain
2023-04-04,14:15,Riverside,Car,37.8,24.6,Clear
2023-12-30,20:15,Harbor Blvd,Motorbike,34.1,23.8,Cloudy
2023-05-01,04:15,Central Ave,Motorbike,42.7,24.9,Clear
2023-03-02,23:30,Station Road,Car,31.9,21.6,Clear
2023-02-16,00:45,Central Ave,Car,25.9,48.5,Clear
2023-01-30,02:45,South Park,Motorbike,45.5,13.0,Cloudy
2023-08-27,12:15,Central Ave,Auto-Rickshaw,16.2,50.3,Cloudy
2023-03-07,09:15,Central Ave,Bicycle,9.8,72.7,Clear
2023-12-16,18:45,University Rd,Car,20.1,72.9,Cloudy
2023-05-12,01:30,University Rd,Motorbike,43.9,18.4,Clear
2023-11-03,12:15,Station Road,Car,18.5,57.7,Cloudy
2023-12-07,15:30,Station Road,Bus,20.3,32.1,Clear
2023-10-31,17:15,North Junction,Car,23.9,63.7,Cloudy
2023-11-06,06:00,Harbor Blvd,Bicycle,16.3,11.2,Cloudy
2023-08-26,16:15,Central Ave,Car,33.6,34.8,Clear
2023-05-16,20:45,Industrial Zone,Car,41.4,19.0,Clear
2023-07-07,23:45,Central Ave,Bus,23.5,22.7,Rain
2023-05-15,03:00,Industrial Zone,Car,37.7,27.8,Rain
2023-10-05,22:45,Riverside,Motorbike,36.9,21.3,Cloudy
2023-09-27,06:00,Central Ave,Car,37.9,21.9,Clear
2023-05-08,00:00,Central Ave,Bus,19.3,30.0,Clear
2023-05-26,11:00,South Park,Bicycle,10.7,38.9,Rain
2023-05-06,23:00,Station Road,Car,39.1,26.5,Cloudy
2023-06-12,12:15,South Park,Truck,30.5,12.9,Cloudy
2023-10-16,09:00,Central Ave,Car,19.7,72.2,Clear
2023-06-21,20:30,Central Ave,Motorbike,37.7,32.7,Rain
2023-05-21,09:45,Old Town,Bus,21.4,36.3,Clear
2023-07-26,01:30,Industrial Zone,Car,32.2,31.1,Clear
2023-09-01,02:15,University Rd,Truck,28.3,24.6,Cloudy
2023-03-22,18:00,North Junction,Car,11.5,96.2,Clear
2023-04-15,21:00,Market Street,Car,31.9,28.8,Clear
2023-12-19,05:30,Riverside,Truck,25.5,42.2,Clear
2023-08-07,13:00,Industrial Zone,Motorbike,34.6,42.9,Cloudy
2023-11-23,13:00,Market Street,Bus,11.4,66.6,Rain
2023-11-07,12:15,Central Ave,Car,27.2,38.6,Cloudy
2023-03-17,02:45,Old Town,Auto-Rickshaw,26.3,16.2,Cloudy
2023-09-26,23:45,Market Street,Bus,27.4,9.4,Cloudy
2023-06-19,22:45,Harbor Blvd,Car,28.0,35.6,Clear
2023-10-04,19:00,Industrial Zone,Bus,3.0,92.0,Rain
2023-07-27,14:30,Industrial Zone,Car,38.6,17.7,Cloudy
2023-03-10,12:30,North Junction,Truck,25.3,31.0,Cloudy
2023-09-09,22:30,Riverside,Car,42.9,4.1,Clear
2023-07-31,07:15,Harbor Blvd,Car,27.7,46.6,Clear
2023-03-22,14:00,Harbor Blvd,Truck,24.1,37.3,Clear
2023-02-14,04:30,Harbor Blvd,Bicycle,18.5,29.5,Clear
2023-12-03,09:45,Riverside,Auto-Rickshaw,13.7,44.1,Clear
2023-04-26,18:30,Industrial Zone,Car,25.0,52.5,Clear
2023-05-11,23:00,University Rd,Car,19.1,51.3,Stormy
2023-01-30,18:00,South Park,Car,32.8,42.9,Clear
2023-07-25,22:15,Industrial Zone,Car,28.3,51.0,Fog
2023-09-14,03:45,South Park,Bus,18.7,40.8,Clear
2023-07-12,06:15,South Park,Car,24.1,43.9,Clear
2023-11-14,18:45,Station Road,Car,14.5,74.3,Rain
2023-07-14,01:30,Harbor Blvd,Motorbike,45.2,12.4,Clear
2023-10-15,20:00,Riverside,Car,37.4,21.5,Clear
2023-11-09,12:00,Riverside,Bus,9.1,70.1,Rain
2023-11-01,21:30,South Park,Car,40.8,6.0,Clear
2023-02-21,12:00,South Park,Auto-Rickshaw,20.1,18.6,Cloudy
2023-10-25,18:15,North Junction,Car,12.3,81.2,Clear
2023-10-14,19:00,Old Town,Motorbike,26.6,52.7,Clear
2023-05-29,03:00,Old Town,Car,35.7,31.5,Clear
2023-12-25,03:00,University Rd,Car,35.8,18.1,Cloudy
2023-02-24,20:15,Market Street,Bus,22.5,32.4,Clear
2023-07-15,19:15,Central Ave,Car,14.2,82.8,Clear
2023-05-24,03:15,Central Ave,Car,45.2,0.0,Clear
2023-04-07,03:15,Market Street,Bus,18.5,32.6,Fog
2023-07-18,20:15,Harbor Blvd,Auto-Rickshaw,23.5,13.3,Clear
2023-03-11,08:00,Central Ave,Bicycle,15.1,56.6,Clear
2023-04-05,18:15,North Junction,Truck,17.5,63.7,Clear
2023-09-30,23:30,Industrial Zone,Truck,23.0,27.0,Clear
2023-12-18,00:30,North Junction,Car,34.3,27.4,Clear
2023-09-05,14:00,Market Street,Auto-Rickshaw,21.3,48.6,Cloudy
2023-05-01,23:00,Market Street,Truck,19.5,42.3,Cloudy
2023-09-20,02:15,University Rd,Bus,17.4,30.5,Clear
2023-08-30,22:00,Old Town,Motorbike,50.6,2.9,Clear
2023-12-31,11:15,University Rd,Car,33.3,28.2,Clear
2023-01-08,10:15,Riverside,Car,36.5,27.5,Rain
2023-11-10,23:30,Old Town,Car,31.4,22.6,Clear
2023-06-30,17:45,University Rd,Car,24.2,55.3,Cloudy
2023-01-13,00:45,Riverside,Car,48.5,10.6,Cloudy
2023-05-26,17:45,South Park,Car,15.2,81.9,Clear
2023-09-22,01:30,Station Road,Auto-Rickshaw,20.5,14.2,Clear
2023-12-16,00:45,Station Road,Car,27.5,47.0,Clear
2023-03-04,22:45,Harbor Blvd,Car,35.6,18.3,Cloudy
2023-11-23,15:15,Industrial Zone,Car,25.1,53.5,Clear
2023-10-23,06:45,Central Ave,Car,22.9,56.8,Clear
2023-02-15,14:15,South Park,Motorbike,30.0,41.3,Cloudy
2023-05-27,12:15,Old Town,Bus,14.1,41.9,Cloudy
2023-06-05,07:30,Market Street,Bus,16.5,43.5,Cloudy
2023-07-03,03:45,Station Road,Car,22.3,39.6,Clear
2023-11-30,10:30,Central Ave,Car,26.0,58.1,Rain
2023-10-24,00:15,Market Street,Car,24.0,58.0,Cloudy
2023-01-09,23:00,Market Street,Car,32.9,44.6,Rain
2023-06-09,16:45,Harbor Blvd,Motorbike,42.7,14.6,Clear
2023-11-16,04:00,Market Street,Car,39.2,29.4,Clear
2023-02-16,06:15,Old Town,Auto-Rickshaw,25.5,0.8,Cloudy
2023-03-11,11:30,University Rd,Motorbike,38.7,28.0,Cloudy
2023-03-31,17:30,South Park,Bus,10.3,69.1,Clear
2023-07-23,21:15,Industrial Zone,Bus,17.4,35.7,Cloudy
2023-08-15,07:00,Station Road,Car,9.4,100.0,Cloudy
2023-10-01,08:30,Harbor Blvd,Car,17.5,76.4,Clear
2023-05-27,12:45,Station Road,Motorbike,27.4,50.3,Rain
2023-08-10,19:30,South Park,Car,32.8,49.2,Rain
2023-12-23,17:45,Station Road,Motorbike,21.5,61.8,Clear
2023-01-29,04:30,Central Ave,Motorbike,41.7,13.9,Clear
2023-11-21,22:15,South Park,Motorbike,44.3,19.7,Cloudy
2023-11-21,16:30,Old Town,Car,16.0,71.4,Stormy
2023-08-01,02:15,Industrial Zone,Motorbike,43.8,0.0,Clear
2023-12-19,20:00,Old Town,Car,32.6,35.9,Fog
2023-12-17,20:30,Old Town,Auto-Rickshaw,15.1,38.4,Clear
2023-07-14,23:30,Industrial Zone,Motorbike,33.2,37.2,Cloudy
2023-02-26,11:15,Old Town,Car,36.8,32.3,Clear
2023-05-31,09:45,Central Ave,Motorbike,5.4,100.0,Clear
2023-12-30,05:15,Industrial Zone,Car,33.4,19.3,Clear
2023-10-12,00:30,South Park,Auto-Rickshaw,19.8,17.5,Clear
2023-12-03,23:45,Riverside,Bicycle,22.4,10.9,Clear
2023-02-04,01:30,Riverside,Motorbike,42.4,13.7,Clear
2023-08-08,03:15,Station Road,Car,34.6,19.3,Clear
2023-04-23,10:00,North Junction,Car,34.9,30.4,Clear
2023-09-14,15:15,Harbor Blvd,Car,24.8,51.6,Cloudy
2023-09-06,22:00,Station Road,Car,43.0,20.9,Clear
2023-09-05,03:15,Station Road,Motorbike,42.2,31.3,Cloudy
2023-05-22,20:15,Central Ave,Motorbike,36.8,24.7,Clear
2023-12-06,12:15,Old Town,Bus,14.2,47.1,Clear
2023-10-22,19:30,Market Street,Car,18.6,62.9,Cloudy
2023-10-18,20:45,Riverside,Truck,29.5,16.5,Clear
2023-09-08,02:15,Harbor Blvd,Car,35.4,29.3,Fog
2023-12-22,04:15,Riverside,Motorbike,42.4,12.0,Clear
2023-04-12,14:45,Industrial Zone,Car,39.1,19.8,Clear
2023-03-28,23:15,Industrial Zone,Car,48.7,0.0,Clear
2023-08-24,16:00,Central Ave,Bus,16.9,50.6,Cloudy
2023-08-14,11:15,South Park,Car,30.6,33.8,Clear
2023-05-01,03:30,Old Town,Car,36.5,19.7,Clear
2023-01-02,10:00,Market Street,Auto-Rickshaw,17.6,37.6,Clear
2023-08-07,04:45,Old Town,Motorbike,43.6,22.1,Cloudy
2023-01-15,08:30,North Junction,Bus,11.8,84.5,Clear
2023-06-29,01:15,Riverside,Car,48.9,0.0,Clear
2023-05-14,01:45,South Park,Motorbike,44.1,22.0,Stormy
2023-07-29,07:30,Harbor Blvd,Auto-Rickshaw,12.3,60.0,Cloudy
2023-01-22,01:45,Station Road,Car,26.3,37.6,Clear
2023-03-26,21:30,Old Town,Motorbike,51.4,8.0,Clear
2023-12-23,05:15,Harbor Blvd,Auto-Rickshaw,22.0,11.7,Clear
2023-10-14,20:00,University Rd,Truck,23.2,31.5,Rain
2023-10-29,16:15,Harbor Blvd,Motorbike,24.7,60.5,Clear
2023-12-26,05:15,Central Ave,Car,25.8,40.5,Cloudy
2023-08-19,14:45,Station Road,Car,26.8,42.7,Clear
2023-08-11,11:45,South Park,Motorbike,48.6,14.4,Clear
2023-03-14,07:45,University Rd,Auto-Rickshaw,13.9,69.6,Clear
2023-02-06,00:30,Riverside,Bicycle,16.7,30.6,Clear
2023-02-17,11:30,University Rd,Bus,12.2,57.6,Clear
2023-01-24,10:30,Industrial Zone,Car,25.4,46.6,Clear
2023-11-12,20:00,Harbor Blvd,Bus,17.4,36.9,Clear
2023-04-13,22:15,Market Street,Truck,24.3,35.3,Clear
2023-09-13,13:15,Central Ave,Car,15.3,65.9,Clear
2023-06-25,12:00,North Junction,Bicycle,13.0,58.0,Clear
2023-08-13,12:00,Harbor Blvd,Truck,21.1,58.2,Fog
2023-11-14,11:45,Old Town,Motorbike,33.0,40.9,Clear
2023-06-21,01:15,South Park,Auto-Rickshaw,20.7,32.1,Rain
2023-10-20,20:30,University Rd,Car,42.7,17.5,Cloudy
2023-06-04,08:30,Riverside,Motorbike,18.2,77.9,Clear
2023-07-06,19:30,Riverside,Car,19.7,59.0,Clear
2023-11-20,21:15,Old Town,Car,44.6,10.1,Clear
2023-07-06,15:15,Harbor Blvd,Car,34.5,43.8,Cloudy
2023-12-14,07:45,Industrial Zone,Car,34.4,38.9,Clear
2023-02-17,13:15,Market Street,Motorbike,38.0,36.0,Clear
2023-11-28,17:15,Central Ave,Motorbike,24.6,70.3,Clear
2023-09-15,20:45,Industrial Zone,Car,36.7,27.7,Fog
2023-07-21,22:30,South Park,Car,40.2,0.0,Clear
2023-05-12,01:30,Station Road,Motorbike,54.1,0.0,Clear
2023-03-29,09:30,University Rd,Motorbike,20.8,67.4,Rain
2023-08-05,21:45,Harbor Blvd,Bus,25.9,19.6,Clear
2023-10-23,08:30,Riverside,Car,19.9,66.4,Clear
2023-02-20,01:45,South Park,Truck,27.9,19.9,Clear
2023-08-09,18:30,Central Ave,Car,16.1,71.6,Clear
2023-04-10,05:00,University Rd,Motorbike,42.2,23.6,Stormy
2023-08-03,17:00,Industrial Zone,Auto-Rickshaw,15.3,73.4,Cloudy
2023-03-17,21:15,Station Road,Motorbike,39.6,36.6,Clear
2023-06-04,22:30,University Rd,Motorbike,44.8,13.8,Clear
2023-03-01,19:15,South Park,Car,25.2,69.2,Rain
2023-01-02,19:30,Central Ave,Car,12.7,95.7,Rain
2023-12-11,17:45,Market Street,Auto-Rickshaw,14.3,71.9,Fog
2023-05-19,15:45,Central Ave,Car,21.8,62.7,Fog
2023-06-18,08:00,North Junction,Car,13.5,78.2,Clear
2023-12-30,00:00,Market Street,Car,38.3,22.0,Clear
2023-01-28,02:30,North Junction,Car,36.6,22.2,Clear
2023-09-09,23:30,Harbor Blvd,Car,32.4,34.5,Clear
2023-01-29,07:45,South Park,Auto-Rickshaw,14.8,73.7,Stormy
2023-10-23,19:45,Market Street,Motorbike,22.5,72.7,Clear
2023-10-08,01:00,Harbor Blvd,Car,43.9,17.0,Clear
2023-10-22,04:15,Central Ave,Bicycle,22.0,5.8,Clear
2023-03-05,10:45,Riverside,Motorbike,32.4,47.5,Clear
2023-07-26,08:00,Old Town,Motorbike,26.5,58.3,Clear
2023-12-09,05:45,Market Street,Car,22.8,46.2,Rain
2023-05-30,02:45,Market Street,Auto-Rickshaw,18.4,30.8,Stormy
2023-05-09,06:30,Market Street,Motorbike,43.5,21.5,Cloudy
2023-11-04,06:15,Market Street,Motorbike,28.7,53.5,Rain
2023-09-05,20:15,Industrial Zone,Car,33.8,38.9,Rain
2023-10-09,06:30,Harbor Blvd,Motorbike,31.6,35.4,Cloudy
2023-02-12,10:45,Industrial Zone,Auto-Rickshaw,27.7,0.3,Cloudy
2023-02-01,06:15,Station Road,Bicycle,13.0,28.1,Clear
2023-09-11,13:45,Station Road,Motorbike,39.6,29.8,Cloudy
2023-08-26,11:45,Industrial Zone,Motorbike,36.0,34.7,Fog
2023-11-07,13:15,Harbor Blvd,Bus,21.0,43.7,Cloudy
2023-03-02,22:30,South Park,Car,36.5,16.8,Cloudy
2023-09-29,20:30,University Rd,Bus,23.4,14.4,Cloudy
2023-07-23,06:00,North Junction,Car,34.9,30.6,Clear
2023-01-08,10:15,Central Ave,Car,35.5,18.2,Clear
2023-12-01,20:00,Central Ave,Motorbike,43.1,27.3,Clear
2023-07-12,16:30,Old Town,Car,27.9,43.7,Cloudy
2023-11-18,22:30,Industrial Zone,Car,30.9,36.6,Fog
2023-08-22,18:30,Harbor Blvd,Motorbike,37.0,40.5,Clear
2023-10-26,12:15,Market Street,Car,15.7,76.4,Clear
2023-12-06,10:15,University Rd,Car,30.7,40.3,Clear
2023-01-01,22:45,Central Ave,Car,37.2,17.8,Clear
2023-10-29,16:30,Industrial Zone,Bus,19.6,44.7,Clear
2023-12-28,01:15,North Junction,Motorbike,41.5,29.2,Clear
2023-10-30,06:30,South Park,Bus,23.1,19.4,Rain
2023-02-27,11:30,Riverside,Car,33.6,30.5,Fog
2023-06-05,00:45,South Park,Bus,23.3,29.0,Cloudy
2023-05-31,00:15,North Junction,Car,30.4,34.2,Clear
2023-07-21,21:00,Market Street,Truck,26.5,24.0,Rain
2023-12-07,20:30,Central Ave,Motorbike,41.7,14.8,Clear
2023-08-10,20:15,Industrial Zone,Motorbike,37.4,26.1,Cloudy
2023-04-25,23:30,Industrial Zone,Bus,24.9,24.5,Clear
2023-11-07,04:00,South Park,Car,37.2,11.3,Cloudy
2023-05-05,13:45,University Rd,Bus,18.6,38.4,Fog
2023-01-02,10:45,Riverside,Bus,18.5,42.2,Fog
2023-02-22,22:15,Station Road,Bicycle,9.5,41.1,Clear
2023-03-10,12:30,Harbor Blvd,Motorbike,46.5,0.0,Clear
2023-01-07,03:15,North Junction,Motorbike,42.5,23.3,Clear
2023-06-05,19:45,Harbor Blvd,Car,27.9,50.8,Cloudy
2023-07-22,08:00,Harbor Blvd,Car,19.6,58.9,Clear
2023-11-06,08:45,Station Road,Car,27.1,47.8,Cloudy
2023-04-05,10:15,Central Ave,Bus,22.6,41.6,Rain
2023-02-17,16:15,Old Town,Auto-Rickshaw,13.6,38.6,Clear
2023-10-14,18:30,South Park,Bicycle,11.4,65.3,Clear
2023-03-15,23:00,Industrial Zone,Car,39.4,24.8,Clear
2023-03-17,07:45,University Rd,Car,18.7,51.0,Clear
2023-08-06,16:00,North Junction,Car,24.3,52.2,Clear
2023-07-19,07:45,Station Road,Car,17.6,72.5,Fog
2023-11-30,22:45,Riverside,Motorbike,45.5,26.3,Cloudy
2023-06-12,01:00,Old Town,Car,37.5,35.0,Cloudy
2023-06-12,04:45,University Rd,Motorbike,38.2,35.8,Fog
2023-05-27,15:00,Market Street,Motorbike,24.2,56.5,Rain
2023-10-06,17:15,Harbor Blvd,Car,10.9,89.8,Clear
2023-07-28,20:15,North Junction,Bus,28.0,7.1,Clear
2023-01-18,23:45,Central Ave,Bus,12.1,55.4,Fog
2023-05-19,06:15,South Park,Auto-Rickshaw,20.6,25.1,Rain
2023-05-23,10:00,South Park,Bus,20.5,27.7,Clear
2023-03-22,08:00,Old Town,Motorbike,24.9,68.7,Clear
2023-08-27,19:00,South Park,Car,20.1,70.8,Cloudy
2023-12-11,17:00,South Park,Car,15.6,72.9,Clear
2023-08-29,12:30,Central Ave,Car,42.2,29.2,Clear
2023-12-17,14:00,Market Street,Car,29.8,48.2,Clear
2023-07-27,03:30,University Rd,Car,34.8,21.0,Clear
2023-08-25,12:15,North Junction,Bus,19.9,35.8,Clear
2023-04-15,04:30,Harbor Blvd,Bicycle,14.5,38.2,Cloudy
